learnable	normalized	partOfSpeech	source
учебнике	uchebnike		Duolingo
учебники	uchebniki		Duolingo
ученик	uchenik		Duolingo
ученики	ucheniki		Duolingo
учеников	uchenikov		Duolingo
ученица	uchenitsa		Duolingo
ученицы	uchenitsy		Duolingo
учёный	uchenyi		Duolingo
учёным	uchenym		Duolingo
учила	uchila		Duolingo
училась	uchilas'		Duolingo
учились	uchilis'		Duolingo
учился	uchilsia		Duolingo
учит	uchit		Duolingo
учителей	uchitelei		Duolingo
учитель	uchitel'		Duolingo
учителю	uchiteliu		Duolingo
учителя	uchitelia		Duolingo
учится	uchitsia		Duolingo
учить	uchit'		Duolingo
учиться	uchit'sia		Duolingo
учу	uchu		Duolingo
учусь	uchus'		Duolingo
уши	ushi		Duolingo
ушла	ushla		Duolingo
файл	fail		Duolingo
файла	faila		Duolingo
файлы	faily		Duolingo
факультеты	fakul'tety		Duolingo
фамилии	familii		Duolingo
фамилию	familiiu		Duolingo
фамилия	familiia		Duolingo
феврале	fevrale		Duolingo
февраль	fevral'		Duolingo
февраля	fevralia		Duolingo
фейсбук	feisbuk		Duolingo
физика	fizika		Duolingo
физике	fizike		Duolingo
физики	fiziki		Duolingo
физический	fizicheskii		Duolingo
физическом	fizicheskom		Duolingo
фильм	fil'm		Duolingo
фильмов	fil'mov		Duolingo
финансовая	finansovaia		Duolingo
финансовый	finansovyi		Duolingo
фирма	firma		Duolingo
фирмы	firmy		Duolingo
флешка	fleshka		Duolingo
флешке	fleshke		Duolingo
форма	forma		Duolingo
форму	formu		Duolingo
формы	formy		Duolingo
фотоаппарат	fotoapparat		Duolingo
фотоаппарата	fotoapparata		Duolingo
фотографии	fotografii		Duolingo
фотографировать	fotografirovat'		Duolingo
фотографию	fotografiiu		Duolingo
франции	frantsii		Duolingo
францию	frantsiiu		Duolingo
француженка	frantsuzhenka		Duolingo
француз	frantsuz		Duolingo
французов	frantsuzov		Duolingo
французски	frantsuzski		Duolingo
французские	frantsuzskie		Duolingo
французский	frantsuzskii		Duolingo
французское	frantsuzskoe		Duolingo
фрукты	frukty		Duolingo
футбол	futbol		Duolingo
футболист	futbolist		Duolingo
футболисты	futbolisty		Duolingo
футболка	futbolka		Duolingo
футболки	futbolki		Duolingo
футболку	futbolku		Duolingo
футболом	futbolom		Duolingo
футбольная	futbol'naia		Duolingo
футбольной	futbol'noi		Duolingo
футбольный	futbol'nyi		Duolingo
характер	kharakter		Duolingo
хватает	khvataet		Duolingo
хватало	khvatalo		Duolingo
хватит	khvatit		Duolingo
хлеб	khleb		Duolingo
хлеба	khleba		Duolingo
ходил	khodil		Duolingo
ходила	khodila		Duolingo
ходили	khodili		Duolingo
ходим	khodim		Duolingo
ходит	khodit		Duolingo
ходите	khodite		Duolingo
ходить	khodit'		Duolingo
ходишь	khodish'		Duolingo
ходят	khodiat		Duolingo
хожу	khozhu		Duolingo
хозяин	khoziain		Duolingo
хозяином	khoziainom		Duolingo
хоккей	khokkei		Duolingo
холодильник	kholodil'nik		Duolingo
холодильнике	kholodil'nike		Duolingo
холодная	kholodnaia		Duolingo
холоднее	kholodnee		Duolingo
холодно	kholodno		Duolingo
холодное	kholodnoe		Duolingo
холодный	kholodnyi		Duolingo
хорошая	khoroshaia		Duolingo
хорошего	khoroshego		Duolingo
хорошее	khoroshee		Duolingo
хорошей	khoroshei		Duolingo
хорошие	khoroshie		Duolingo
хороший	khoroshii		Duolingo
хорошо	khorosho		Duolingo
хорошую	khoroshuiu		Duolingo
хосе	khose		Duolingo
хотел	khotel		Duolingo
хотела	khotela		Duolingo
хотели	khoteli		Duolingo
хотите	khotite		Duolingo
хотя	khotia		Duolingo
хотят	khotiat		Duolingo
хочет	khochet		Duolingo
хочется	khochetsia		Duolingo
хочешь	khochesh'		Duolingo
хочу	khochu		Duolingo
храм	khram		Duolingo
храме	khrame		Duolingo
христиане	khristiane		Duolingo
христианин	khristianin		Duolingo
христианка	khristianka		Duolingo
худая	khudaia		Duolingo
художник	khudozhnik		Duolingo
художника	khudozhnika		Duolingo
художники	khudozhniki		Duolingo
художником	khudozhnikom		Duolingo
худой	khudoi		Duolingo
худые	khudye		Duolingo
хуже	khuzhe		Duolingo
цвет	tsvet		Duolingo
цвета	tsveta		Duolingo
цветов	tsvetov		Duolingo
цветы	tsvety		Duolingo
цел	tsel		Duolingo
целый	tselyi		Duolingo
цена	tsena		Duolingo
центр	tsentr		Duolingo
центра	tsentra		Duolingo
центральном	tsentral'nom		Duolingo
центральный	tsentral'nyi		Duolingo
центре	tsentre		Duolingo
цену	tsenu		Duolingo
церквей	tserkvei		Duolingo
церкви	tserkvi		Duolingo
церковь	tserkov'		Duolingo
цирк	tsirk		Duolingo
чай	chai		Duolingo
чайник	chainik		Duolingo
чайнике	chainike		Duolingo
час	chas		Duolingo
часа	chasa		Duolingo
часов	chasov		Duolingo
части	chasti		Duolingo
частица	chastitsa		Duolingo
частицами	chastitsami		Duolingo
частицы	chastitsy		Duolingo
часто	chasto		Duolingo
часть	chast'		Duolingo
чашек	chashek		Duolingo
чашка	chashka		Duolingo
чашки	chashki		Duolingo
чашку	chashku		Duolingo
чаще	chashche		Duolingo
чая	chaia		Duolingo
чё	che		Duolingo
чё-нибудь	che-nibud'		Duolingo
чего	chego		Duolingo
чей	chei		Duolingo
человек	chelovek		Duolingo
человека	cheloveka		Duolingo
человеке	cheloveke		Duolingo
человеком	chelovekom		Duolingo
человеку	cheloveku		Duolingo
чём	chem		Duolingo
чем-нибудь	chem-nibud'		Duolingo
чем-то	chem-to		Duolingo
через	cherez		Duolingo
чёрная	chernaia		Duolingo
чернов	chernov		Duolingo
чёрный	chernyi		Duolingo
чёрных	chernykh		Duolingo
четверг	chetverg		Duolingo
четверга	chetverga		Duolingo
четвергам	chetvergam		Duolingo
четвёрка	chetverka		Duolingo
четвёрку	chetverku		Duolingo
четвёртом	chetvertom		Duolingo
четвёртый	chetvertyi		Duolingo
четыре	chetyre		Duolingo
четырнадцать	chetyrnadtsat'		Duolingo
число	chislo		Duolingo
чистые	chistye		Duolingo
чистый	chistyi		Duolingo
чистых	chistykh		Duolingo
читает	chitaet		Duolingo
читаешь	chitaesh'		Duolingo
читайте	chitaite		Duolingo
читал	chital		Duolingo
читала	chitala		Duolingo
читатели	chitateli		Duolingo
читатель	chitatel'		Duolingo
читать	chitat'		Duolingo
читаю	chitaiu		Duolingo
читающая	chitaiushchaia		Duolingo
читающего	chitaiushchego		Duolingo
читающие	chitaiushchie		Duolingo
читая	chitaia		Duolingo
что	chto		Duolingo
что такое	chto takoe		Duolingo
что-нибудь	chto-nibud'		Duolingo
что-то	chto-to		Duolingo
чтобы	chtoby		Duolingo
чувствовать	chuvstvovat'		Duolingo
чувствует	chuvstvuet		Duolingo
чувствуете	chuvstvuete		Duolingo
чувствую	chuvstvuiu		Duolingo
чуть не	chut' ne		Duolingo
чуть-чуть	chut'-chut'		Duolingo
чьё	ch'e		Duolingo
чьи	ch'i		Duolingo
чья	ch'ia		Duolingo
шапка	shapka		Duolingo
шапку	shapku		Duolingo
шёл	shel		Duolingo
шестая	shestaia		Duolingo
шести	shesti		Duolingo
шестнадцать	shestnadtsat'		Duolingo
шестой	shestoi		Duolingo
шесть	shest'		Duolingo
шестьдесят	shest'desiat		Duolingo
ширина	shirina		Duolingo
шириной	shirinoi		Duolingo
ширину	shirinu		Duolingo
шкаф	shkaf		Duolingo
шкафу	shkafu		Duolingo
школ	shkol		Duolingo
школа	shkola		Duolingo
школам	shkolam		Duolingo
школе	shkole		Duolingo
школу	shkolu		Duolingo
школы	shkoly		Duolingo
школьная	shkol'naia		Duolingo
школьном	shkol'nom		Duolingo
школьный	shkol'nyi		Duolingo
шла	shla		Duolingo
шли	shli		Duolingo
шоколад	shokolad		Duolingo
шоколада	shokolada		Duolingo
шоколадная	shokoladnaia		Duolingo
шоколадное	shokoladnoe		Duolingo
шоколадный	shokoladnyi		Duolingo
шоссе	shosse		Duolingo
шумно	shumno		Duolingo
щи	shchi		Duolingo
щит	shchit		Duolingo
экзамена	ekzamena		Duolingo
экзамене	ekzamene		Duolingo
экзамену	ekzamenu		Duolingo
экзамены	ekzameny		Duolingo
экономика	ekonomika		Duolingo
экономики	ekonomiki		Duolingo
экономику	ekonomiku		Duolingo
экономист	ekonomist		Duolingo
экономиста	ekonomista		Duolingo
экскурсии	ekskursii		Duolingo
экскурсию	ekskursiiu		Duolingo
экскурсия	ekskursiia		Duolingo
эксперимент	eksperiment		Duolingo
эксперименты	eksperimenty		Duolingo
электричестве	elektrichestve		Duolingo
электричество	elektrichestvo		Duolingo
элемент	element		Duolingo
элемента	elementa		Duolingo
энциклопедии	entsiklopedii		Duolingo
энциклопедию	entsiklopediiu		Duolingo
энциклопедия	entsiklopediia		Duolingo
эта	eta		Duolingo
этаж	etazh		Duolingo
этаже	etazhe		Duolingo
этажей	etazhei		Duolingo
эти	eti		Duolingo
этим	etim		Duolingo
это	eto		Duolingo
этого	etogo		Duolingo
этой	etoi		Duolingo
этом	etom		Duolingo
этому	etomu		Duolingo
этот	etot		Duolingo
эту	etu		Duolingo
эффект	effekt		Duolingo
юбка	iubka		Duolingo
юбку	iubku		Duolingo
юг	iug		Duolingo
юге	iuge		Duolingo
южную	iuzhnuiu		Duolingo
южный	iuzhnyi		Duolingo
юлия	iuliia		Duolingo
юридический	iuridicheskii		Duolingo
юридическом	iuridicheskom		Duolingo
юрист	iurist		Duolingo
юристом	iuristom		Duolingo
я	ia		Duolingo
яблока	iabloka		Duolingo
яблоки	iabloki		Duolingo
яблоко	iabloko		Duolingo
яблочное	iablochnoe		Duolingo
яблочный	iablochnyi		Duolingo
явление	iavlenie		Duolingo
явления	iavleniia		Duolingo
является	iavliaetsia		Duolingo
язык	iazyk		Duolingo
языка	iazyka		Duolingo
языки	iazyki		Duolingo
яйца	iaitsa		Duolingo
яйцо	iaitso		Duolingo
январе	ianvare		Duolingo
январь	ianvar'		Duolingo
января	ianvaria		Duolingo
японец	iaponets		Duolingo
японии	iaponii		Duolingo
японию	iaponiiu		Duolingo
япония	iaponiia		Duolingo
японка	iaponka		Duolingo
японски	iaponski		Duolingo
японский	iaponskii		Duolingo
японского	iaponskogo		Duolingo
японском	iaponskom		Duolingo
японцев	iapontsev		Duolingo
ясно	iasno		Duolingo
